url,html_url,id,node_id,user,position,line,path,commit_id,created_at,updated_at,author_association,body,reactions
"""https://api.github.com/repos/sifive/sifive-blocks/comments/33029588""","""https://github.com/sifive/sifive-blocks/commit/d85347a8e2444f4f92cc423eb7ccd004fd8963bc#r33029588""",33029588,"""MDEzOkNvbW1pdENvbW1lbnQzMzAyOTU4OA==""","{""login"": ""mwachs5"", ""id"": 17858596, ""node_id"": ""MDQ6VXNlcjE3ODU4NTk2"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/17858596?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/mwachs5"", ""html_url"": ""https://github.com/mwachs5"", ""followers_url"": ""https://api.github.com/users/mwachs5/followers"", ""following_url"": ""https://api.github.com/users/mwachs5/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/mwachs5/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/mwachs5/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/mwachs5/subscriptions"", ""organizations_url"": ""https://api.github.com/users/mwachs5/orgs"", ""repos_url"": ""https://api.github.com/users/mwachs5/repos"", ""events_url"": ""https://api.github.com/users/mwachs5/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/mwachs5/received_events"", ""type"": ""User"", ""site_admin"": false}",51,71,"""src/main/scala/diplomaticobjectmodel/logicaltree/LogicalTrees.scala""","""d85347a8e2444f4f92cc423eb7ccd004fd8963bc""","""2019-04-04T07:16:18Z""","""2019-04-04T07:16:18Z""","""COLLABORATOR""","""@mhtwn can you help answer theses TODO items related to describing the SPI device.""","{""url"": ""https://api.github.com/repos/sifive/sifive-blocks/comments/33029588/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/sifive/sifive-blocks/comments/33029606""","""https://github.com/sifive/sifive-blocks/commit/d85347a8e2444f4f92cc423eb7ccd004fd8963bc#r33029606""",33029606,"""MDEzOkNvbW1pdENvbW1lbnQzMzAyOTYwNg==""","{""login"": ""mwachs5"", ""id"": 17858596, ""node_id"": ""MDQ6VXNlcjE3ODU4NTk2"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/17858596?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/mwachs5"", ""html_url"": ""https://github.com/mwachs5"", ""followers_url"": ""https://api.github.com/users/mwachs5/followers"", ""following_url"": ""https://api.github.com/users/mwachs5/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/mwachs5/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/mwachs5/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/mwachs5/subscriptions"", ""organizations_url"": ""https://api.github.com/users/mwachs5/orgs"", ""repos_url"": ""https://api.github.com/users/mwachs5/repos"", ""events_url"": ""https://api.github.com/users/mwachs5/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/mwachs5/received_events"", ""type"": ""User"", ""site_admin"": false}",73,93,"""src/main/scala/diplomaticobjectmodel/logicaltree/LogicalTrees.scala""","""d85347a8e2444f4f92cc423eb7ccd004fd8963bc""","""2019-04-04T07:17:34Z""","""2019-04-04T07:17:34Z""","""COLLABORATOR""","""@mhtwn can you help answer this.\r\n\r\nI think we should probably keep the OM knobs closer to the actual Chisel knobs and fix whatever is depending on these.""","{""url"": ""https://api.github.com/repos/sifive/sifive-blocks/comments/33029606/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/sifive/sifive-blocks/comments/33029647""","""https://github.com/sifive/sifive-blocks/commit/8d051ac860a1589f9e1d5928f5ef9071e511044a#r33029647""",33029647,"""MDEzOkNvbW1pdENvbW1lbnQzMzAyOTY0Nw==""","{""login"": ""mwachs5"", ""id"": 17858596, ""node_id"": ""MDQ6VXNlcjE3ODU4NTk2"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/17858596?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/mwachs5"", ""html_url"": ""https://github.com/mwachs5"", ""followers_url"": ""https://api.github.com/users/mwachs5/followers"", ""following_url"": ""https://api.github.com/users/mwachs5/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/mwachs5/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/mwachs5/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/mwachs5/subscriptions"", ""organizations_url"": ""https://api.github.com/users/mwachs5/orgs"", ""repos_url"": ""https://api.github.com/users/mwachs5/repos"", ""events_url"": ""https://api.github.com/users/mwachs5/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/mwachs5/received_events"", ""type"": ""User"", ""site_admin"": false}",22,22,"""src/main/scala/diplomaticobjectmodel/logicaltree/LogicalTrees.scala""","""8d051ac860a1589f9e1d5928f5ef9071e511044a""","""2019-04-04T07:21:28Z""","""2019-04-04T16:22:52Z""","""COLLABORATOR""","""Why do we think we need an `nPriorities` on the UART? (@ahuntington I'm not crazy right... UART has no concept of `nPriorities`).\r\n\r\nIn general for the peripherals we have captured most things in the `FooParams` for the peripheral. Why aren't we just OM-ifying all the `GPIOParams`, `UARTParams`, `PWMParams`, `SPIParams`. That would be the designer's intent.""","{""url"": ""https://api.github.com/repos/sifive/sifive-blocks/comments/33029647/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/sifive/sifive-blocks/comments/33029658""","""https://github.com/sifive/sifive-blocks/commit/8d051ac860a1589f9e1d5928f5ef9071e511044a#r33029658""",33029658,"""MDEzOkNvbW1pdENvbW1lbnQzMzAyOTY1OA==""","{""login"": ""mwachs5"", ""id"": 17858596, ""node_id"": ""MDQ6VXNlcjE3ODU4NTk2"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/17858596?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/mwachs5"", ""html_url"": ""https://github.com/mwachs5"", ""followers_url"": ""https://api.github.com/users/mwachs5/followers"", ""following_url"": ""https://api.github.com/users/mwachs5/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/mwachs5/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/mwachs5/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/mwachs5/subscriptions"", ""organizations_url"": ""https://api.github.com/users/mwachs5/orgs"", ""repos_url"": ""https://api.github.com/users/mwachs5/repos"", ""events_url"": ""https://api.github.com/users/mwachs5/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/mwachs5/received_events"", ""type"": ""User"", ""site_admin"": false}",22,22,"""src/main/scala/diplomaticobjectmodel/logicaltree/LogicalTrees.scala""","""8d051ac860a1589f9e1d5928f5ef9071e511044a""","""2019-04-04T07:22:43Z""","""2019-04-04T07:22:43Z""","""COLLABORATOR""","""For example, UARTParams:\r\n\r\n```\r\n  address: BigInt,\r\n  dataBits: Int = 8,\r\n  stopBits: Int = 2,\r\n  divisorBits: Int = 16,\r\n  oversample: Int = 4,\r\n  nSamples: Int = 3,\r\n  nTxEntries: Int = 8,\r\n  nRxEntries: Int = 8)\r\n```""","{""url"": ""https://api.github.com/repos/sifive/sifive-blocks/comments/33029658/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/sifive/sifive-blocks/comments/33029662""","""https://github.com/sifive/sifive-blocks/commit/8d051ac860a1589f9e1d5928f5ef9071e511044a#r33029662""",33029662,"""MDEzOkNvbW1pdENvbW1lbnQzMzAyOTY2Mg==""","{""login"": ""mwachs5"", ""id"": 17858596, ""node_id"": ""MDQ6VXNlcjE3ODU4NTk2"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/17858596?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/mwachs5"", ""html_url"": ""https://github.com/mwachs5"", ""followers_url"": ""https://api.github.com/users/mwachs5/followers"", ""following_url"": ""https://api.github.com/users/mwachs5/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/mwachs5/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/mwachs5/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/mwachs5/subscriptions"", ""organizations_url"": ""https://api.github.com/users/mwachs5/orgs"", ""repos_url"": ""https://api.github.com/users/mwachs5/repos"", ""events_url"": ""https://api.github.com/users/mwachs5/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/mwachs5/received_events"", ""type"": ""User"", ""site_admin"": false}",22,22,"""src/main/scala/diplomaticobjectmodel/logicaltree/LogicalTrees.scala""","""8d051ac860a1589f9e1d5928f5ef9071e511044a""","""2019-04-04T07:23:08Z""","""2019-04-04T07:23:08Z""","""COLLABORATOR""","""`address` is extracted already""","{""url"": ""https://api.github.com/repos/sifive/sifive-blocks/comments/33029662/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/jessecooper/pyetrade/comments/62979261""","""https://github.com/jessecooper/pyetrade/commit/da933418dc8778adc7aabb6b1120090ba18da68c#r62979261""",62979261,"""CC_kwDOBZ_bwc4DwPy9""","{""login"": ""lmartinez-mirror"", ""id"": 71748634, ""node_id"": ""MDQ6VXNlcjcxNzQ4NjM0"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/71748634?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/lmartinez-mirror"", ""html_url"": ""https://github.com/lmartinez-mirror"", ""followers_url"": ""https://api.github.com/users/lmartinez-mirror/followers"", ""following_url"": ""https://api.github.com/users/lmartinez-mirror/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/lmartinez-mirror/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/lmartinez-mirror/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/lmartinez-mirror/subscriptions"", ""organizations_url"": ""https://api.github.com/users/lmartinez-mirror/orgs"", ""repos_url"": ""https://api.github.com/users/lmartinez-mirror/repos"", ""events_url"": ""https://api.github.com/users/lmartinez-mirror/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/lmartinez-mirror/received_events"", ""type"": ""User"", ""site_admin"": false}",6,6,"""pyetrade/__init__.py""","""da933418dc8778adc7aabb6b1120090ba18da68c""","""2022-01-05T21:02:43Z""","""2022-01-05T21:04:48Z""","""NONE""","""Removing `__version__` breaks the conf.py under docs for generating documentation. Are there plans to fix the conf.py?""","{""url"": ""https://api.github.com/repos/jessecooper/pyetrade/comments/62979261/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/jessecooper/pyetrade/comments/62988552""","""https://github.com/jessecooper/pyetrade/commit/da933418dc8778adc7aabb6b1120090ba18da68c#r62988552""",62988552,"""CC_kwDOBZ_bwc4DwSEI""","{""login"": ""jessecooper"", ""id"": 4249868, ""node_id"": ""MDQ6VXNlcjQyNDk4Njg="", ""avatar_url"": ""https://avatars.githubusercontent.com/u/4249868?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/jessecooper"", ""html_url"": ""https://github.com/jessecooper"", ""followers_url"": ""https://api.github.com/users/jessecooper/followers"", ""following_url"": ""https://api.github.com/users/jessecooper/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/jessecooper/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/jessecooper/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/jessecooper/subscriptions"", ""organizations_url"": ""https://api.github.com/users/jessecooper/orgs"", ""repos_url"": ""https://api.github.com/users/jessecooper/repos"", ""events_url"": ""https://api.github.com/users/jessecooper/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/jessecooper/received_events"", ""type"": ""User"", ""site_admin"": false}",6,6,"""pyetrade/__init__.py""","""da933418dc8778adc7aabb6b1120090ba18da68c""","""2022-01-06T00:55:20Z""","""2022-01-06T00:55:20Z""","""OWNER""","""Thanks I'll fix this. Should also put a test around doc generation.\n\nOn January 5, 2022 3:02:53 PM CST, Luis Martinez ***@***.***> wrote:\n>Removing `__version__` breaks the conf.py under docs for generating the man pages.\n>\n""","{""url"": ""https://api.github.com/repos/jessecooper/pyetrade/comments/62988552/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/jessecooper/pyetrade/comments/63018377""","""https://github.com/jessecooper/pyetrade/commit/da933418dc8778adc7aabb6b1120090ba18da68c#r63018377""",63018377,"""CC_kwDOBZ_bwc4DwZWJ""","{""login"": ""jessecooper"", ""id"": 4249868, ""node_id"": ""MDQ6VXNlcjQyNDk4Njg="", ""avatar_url"": ""https://avatars.githubusercontent.com/u/4249868?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/jessecooper"", ""html_url"": ""https://github.com/jessecooper"", ""followers_url"": ""https://api.github.com/users/jessecooper/followers"", ""following_url"": ""https://api.github.com/users/jessecooper/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/jessecooper/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/jessecooper/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/jessecooper/subscriptions"", ""organizations_url"": ""https://api.github.com/users/jessecooper/orgs"", ""repos_url"": ""https://api.github.com/users/jessecooper/repos"", ""events_url"": ""https://api.github.com/users/jessecooper/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/jessecooper/received_events"", ""type"": ""User"", ""site_admin"": false}",6,6,"""pyetrade/__init__.py""","""da933418dc8778adc7aabb6b1120090ba18da68c""","""2022-01-06T13:46:36Z""","""2022-01-06T13:46:36Z""","""OWNER""","""added a action around doc generation""","{""url"": ""https://api.github.com/repos/jessecooper/pyetrade/comments/63018377/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/zlzeng/DeepFloorplan/comments/44626859""","""https://github.com/zlzeng/DeepFloorplan/commit/f85cedd35fcd68864691623aa301d0b61dea6570#r44626859""",44626859,"""MDEzOkNvbW1pdENvbW1lbnQ0NDYyNjg1OQ==""","{""login"": ""rickkk856"", ""id"": 62864640, ""node_id"": ""MDQ6VXNlcjYyODY0NjQw"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/62864640?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/rickkk856"", ""html_url"": ""https://github.com/rickkk856"", ""followers_url"": ""https://api.github.com/users/rickkk856/followers"", ""following_url"": ""https://api.github.com/users/rickkk856/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/rickkk856/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/rickkk856/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/rickkk856/subscriptions"", ""organizations_url"": ""https://api.github.com/users/rickkk856/orgs"", ""repos_url"": ""https://api.github.com/users/rickkk856/repos"", ""events_url"": ""https://api.github.com/users/rickkk856/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/rickkk856/received_events"", ""type"": ""User"", ""site_admin"": false}",67,67,"""postprocess.py""","""f85cedd35fcd68864691623aa301d0b61dea6570""","""2020-11-29T06:16:22Z""","""2020-11-29T06:16:22Z""","""NONE""","""print ('Saving {}th refined room prediciton to {}'.format(i, out_paths[i]))""","{""url"": ""https://api.github.com/repos/zlzeng/DeepFloorplan/comments/44626859/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/mlaiacker/rosbag2video/comments/20516075""","""https://github.com/mlaiacker/rosbag2video/commit/796b6849d3b2e3adc3c784f7786c76d1d58a3225#commitcomment-20516075""",20516075,"""MDEzOkNvbW1pdENvbW1lbnQyMDUxNjA3NQ==""","{""login"": ""sensenadmin"", ""id"": 22996147, ""node_id"": ""MDQ6VXNlcjIyOTk2MTQ3"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/22996147?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/sensenadmin"", ""html_url"": ""https://github.com/sensenadmin"", ""followers_url"": ""https://api.github.com/users/sensenadmin/followers"", ""following_url"": ""https://api.github.com/users/sensenadmin/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/sensenadmin/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/sensenadmin/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/sensenadmin/subscriptions"", ""organizations_url"": ""https://api.github.com/users/sensenadmin/orgs"", ""repos_url"": ""https://api.github.com/users/sensenadmin/repos"", ""events_url"": ""https://api.github.com/users/sensenadmin/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/sensenadmin/received_events"", ""type"": ""User"", ""site_admin"": false}",null,null,null,"""796b6849d3b2e3adc3c784f7786c76d1d58a3225""","""2017-01-18T04:02:08Z""","""2017-01-18T04:02:08Z""","""NONE""","""i am getting error as no module named roslib. how should i proceed?\r\n""","{""url"": ""https://api.github.com/repos/mlaiacker/rosbag2video/comments/20516075/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/mlaiacker/rosbag2video/comments/20520955""","""https://github.com/mlaiacker/rosbag2video/commit/796b6849d3b2e3adc3c784f7786c76d1d58a3225#commitcomment-20520955""",20520955,"""MDEzOkNvbW1pdENvbW1lbnQyMDUyMDk1NQ==""","{""login"": ""mlaiacker"", ""id"": 853990, ""node_id"": ""MDQ6VXNlcjg1Mzk5MA=="", ""avatar_url"": ""https://avatars.githubusercontent.com/u/853990?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/mlaiacker"", ""html_url"": ""https://github.com/mlaiacker"", ""followers_url"": ""https://api.github.com/users/mlaiacker/followers"", ""following_url"": ""https://api.github.com/users/mlaiacker/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/mlaiacker/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/mlaiacker/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/mlaiacker/subscriptions"", ""organizations_url"": ""https://api.github.com/users/mlaiacker/orgs"", ""repos_url"": ""https://api.github.com/users/mlaiacker/repos"", ""events_url"": ""https://api.github.com/users/mlaiacker/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/mlaiacker/received_events"", ""type"": ""User"", ""site_admin"": false}",null,null,null,"""796b6849d3b2e3adc3c784f7786c76d1d58a3225""","""2017-01-18T13:22:32Z""","""2017-01-18T13:22:32Z""","""OWNER""","""I think you need to install rospy.""","{""url"": ""https://api.github.com/repos/mlaiacker/rosbag2video/comments/20520955/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/egramtel/tdsharp/comments/28446605""","""https://github.com/egramtel/tdsharp/commit/fe8b02e93c7482a69508d454fd5e41bad8262e66#commitcomment-28446605""",28446605,"""MDEzOkNvbW1pdENvbW1lbnQyODQ0NjYwNQ==""","{""login"": ""karb0f0s"", ""id"": 17474471, ""node_id"": ""MDQ6VXNlcjE3NDc0NDcx"", ""avatar_url"": ""https://avatars.githubusercontent.com/u/17474471?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/karb0f0s"", ""html_url"": ""https://github.com/karb0f0s"", ""followers_url"": ""https://api.github.com/users/karb0f0s/followers"", ""following_url"": ""https://api.github.com/users/karb0f0s/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/karb0f0s/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/karb0f0s/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/karb0f0s/subscriptions"", ""organizations_url"": ""https://api.github.com/users/karb0f0s/orgs"", ""repos_url"": ""https://api.github.com/users/karb0f0s/repos"", ""events_url"": ""https://api.github.com/users/karb0f0s/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/karb0f0s/received_events"", ""type"": ""User"", ""site_admin"": false}",null,null,null,"""fe8b02e93c7482a69508d454fd5e41bad8262e66""","""2018-04-06T05:08:44Z""","""2018-04-06T05:08:44Z""","""NONE""","""Sergey, great! When will this version be available in NuGet? Do I need to compile TDLib to use TDLib bindings in NuGet version?""","{""url"": ""https://api.github.com/repos/egramtel/tdsharp/comments/28446605/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/egramtel/tdsharp/comments/28446689""","""https://github.com/egramtel/tdsharp/commit/fe8b02e93c7482a69508d454fd5e41bad8262e66#commitcomment-28446689""",28446689,"""MDEzOkNvbW1pdENvbW1lbnQyODQ0NjY4OQ==""","{""login"": ""x2bool"", ""id"": 892945, ""node_id"": ""MDQ6VXNlcjg5Mjk0NQ=="", ""avatar_url"": ""https://avatars.githubusercontent.com/u/892945?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/x2bool"", ""html_url"": ""https://github.com/x2bool"", ""followers_url"": ""https://api.github.com/users/x2bool/followers"", ""following_url"": ""https://api.github.com/users/x2bool/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/x2bool/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/x2bool/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/x2bool/subscriptions"", ""organizations_url"": ""https://api.github.com/users/x2bool/orgs"", ""repos_url"": ""https://api.github.com/users/x2bool/repos"", ""events_url"": ""https://api.github.com/users/x2bool/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/x2bool/received_events"", ""type"": ""User"", ""site_admin"": false}",null,null,null,"""fe8b02e93c7482a69508d454fd5e41bad8262e66""","""2018-04-06T05:20:11Z""","""2018-04-06T05:20:11Z""","""COLLABORATOR""","""Hi! It is already on NuGet: https://www.nuget.org/packages/TDLib/1.2.0.\r\n\r\nYes, you have to compile native lib yourself. It is possible to include native libs into NuGet, but I am unable to provide builds for all supported platforms.""","{""url"": ""https://api.github.com/repos/egramtel/tdsharp/comments/28446689/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/KevinSheedy/jquery.alphanum/comments/4128922""","""https://github.com/KevinSheedy/jquery.alphanum/commit/eff27b58906bc9927d946b507935b8e498cfabe5#commitcomment-4128922""",4128922,"""MDEzOkNvbW1pdENvbW1lbnQ0MTI4OTIy""","{""login"": ""jaymodi10"", ""id"": 5467637, ""node_id"": ""MDQ6VXNlcjU0Njc2Mzc="", ""avatar_url"": ""https://avatars.githubusercontent.com/u/5467637?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/jaymodi10"", ""html_url"": ""https://github.com/jaymodi10"", ""followers_url"": ""https://api.github.com/users/jaymodi10/followers"", ""following_url"": ""https://api.github.com/users/jaymodi10/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/jaymodi10/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/jaymodi10/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/jaymodi10/subscriptions"", ""organizations_url"": ""https://api.github.com/users/jaymodi10/orgs"", ""repos_url"": ""https://api.github.com/users/jaymodi10/repos"", ""events_url"": ""https://api.github.com/users/jaymodi10/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/jaymodi10/received_events"", ""type"": ""User"", ""site_admin"": false}",null,null,null,"""eff27b58906bc9927d946b507935b8e498cfabe5""","""2013-09-19T05:36:55Z""","""2013-09-19T05:36:55Z""","""NONE""","""this is not working for multiple textboxes..\n""","{""url"": ""https://api.github.com/repos/KevinSheedy/jquery.alphanum/comments/4128922/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
"""https://api.github.com/repos/KevinSheedy/jquery.alphanum/comments/5133977""","""https://github.com/KevinSheedy/jquery.alphanum/commit/882c65947e6d2a36417171d3e14060a9893f1c5c#commitcomment-5133977""",5133977,"""MDEzOkNvbW1pdENvbW1lbnQ1MTMzOTc3""","{""login"": ""sgarner"", ""id"": 904004, ""node_id"": ""MDQ6VXNlcjkwNDAwNA=="", ""avatar_url"": ""https://avatars.githubusercontent.com/u/904004?v=4"", ""gravatar_id"": """", ""url"": ""https://api.github.com/users/sgarner"", ""html_url"": ""https://github.com/sgarner"", ""followers_url"": ""https://api.github.com/users/sgarner/followers"", ""following_url"": ""https://api.github.com/users/sgarner/following{/other_user}"", ""gists_url"": ""https://api.github.com/users/sgarner/gists{/gist_id}"", ""starred_url"": ""https://api.github.com/users/sgarner/starred{/owner}{/repo}"", ""subscriptions_url"": ""https://api.github.com/users/sgarner/subscriptions"", ""organizations_url"": ""https://api.github.com/users/sgarner/orgs"", ""repos_url"": ""https://api.github.com/users/sgarner/repos"", ""events_url"": ""https://api.github.com/users/sgarner/events{/privacy}"", ""received_events_url"": ""https://api.github.com/users/sgarner/received_events"", ""type"": ""User"", ""site_admin"": false}",null,null,null,"""882c65947e6d2a36417171d3e14060a9893f1c5c""","""2014-01-21T21:27:20Z""","""2014-01-21T21:27:20Z""","""CONTRIBUTOR""","""I notice you removed the `noForceCase` argument from `trimAlphaNum`.\n\nThe reason for having that was because during the keypress event handler it is only validating if the string would change, and if it does change then it discards the input. If we convert to upper/lower case during that validation process, the string changes - so you can't enter upper/lower case characters.\n""","{""url"": ""https://api.github.com/repos/KevinSheedy/jquery.alphanum/comments/5133977/reactions"", ""total_count"": 0, ""+1"": 0, ""-1"": 0, ""laugh"": 0, ""hooray"": 0, ""confused"": 0, ""heart"": 0, ""rocket"": 0, ""eyes"": 0}"
